"comp_A","comp_B","r_value","n"
"AA","MS",0.444364763985055,252
"AA","MSFT",0.766171196323237,252
"AA","MSI",-0.24421614836419,252
"AA","MTB",0.100774744256654,252
"AA","MU",0.793671063278859,252
"AA","MUR",-0.0986354190745038,252
"AA","MWV",0.158530178325503,252
"AA","MYL",-0.000807828724599366,252
"AA","NBL",-0.12026881137959,252
"AA","NBR",-0.0943711674773732,252
"AA","NDAQ",0.313359395003381,252
"AA","NE",-0.0162340062492866,252
"AA","NEE",0.185448497367148,252
"AA","NEM",-0.106508071546927,252
"AA","NFLX",0.263631432101724,252
"AA","NFX",0.101896371827282,252
"AA","NI",0.384730690373275,252
"AA","NKE",0.29018447894578,252
"AA","NOC",0.114512622747531,252
"AA","NOV",0.31523794950066,252
"AA","NRG",-0.120178430409835,252
"AA","NSC",0.640793964622257,252
"AA","NTAP",0.765250460595867,252
"AA","NTRS",0.440056932751323,252
"AA","NU",0.289104691741626,252
"AA","NUE",0.360458531970544,252
"AA","NVDA",0.00490539331769821,252
"AA","NWL",0.295039931935731,252
"AA","NWSA",-0.187056943028746,252
"AA","OI",-0.196651391211742,252
"AA","OKE",0.122591337553897,252
"AA","OMC",0.176098561638761,252
"AA","ORCL",-0.0661757407997374,252
"AA","ORLY",0.0668842422127968,252
"AA","OXY",0.0948781332409646,252
"AA","PAYX",0.164694491370897,252
"AA","PBCT",0.169351269142864,252
"AA","PBI",0.0566845120464623,252
"AA","PCAR",0.103324914168579,252
"AA","PCG",0.188872455015528,252
"AA","PCL",-0.238808380881656,252
"AA","PCLN",-0.0520444971054036,252
"AA","PCP",-0.173145226667055,252
"AA","PCS",-0.479657115521087,252
"AA","PDCO",0.0814073634099359,252
"AA","PEG",-0.0425851376224349,252
"AA","PEP",0.512649117204949,252
"AA","PETM",0.286989811440788,252
"AA","PFE",-0.140834704321328,252
"AA","PFG",0.692356362296287,252
"AA","PG",0.440156054400876,252
"AA","PGR",0.0922098584256709,252
"AA","PH",0.0105987749470919,252
"AA","PHM",0.0479457190418403,252
"AA","PKI",-0.176977701944684,252
"AA","PLD",0.0354915485299132,252
"AA","PLL",-0.00942943965371841,252
"AA","PM",0.441153298887887,252
"AA","PNC",-0.075314347126205,252
"AA","PNR",-0.419019030016423,252
"AA","PNW",0.222399810255883,252
"AA","POM",0.45936408531858,252
"AA","PPG",0.147035289038571,252
"AA","PPL",0.408062894835783,252
"AA","PRGO",0.229144157527007,252
"AA","PRU",0.494039659188861,252
"AA","PSA",0.132364899899458,252
"AA","PSX",-0.0895041536990805,252
"AA","PWR",0.0693296831347529,252
"AA","PX",0.15045874926429,252
"AA","PXD",-0.0625216623795221,252
"AA","QCOM",-0.239097199691761,252
"AA","QEP",-0.0237695440190799,252
"AA","R",0.405061177106427,252
"AA","RAI",0.117018453479495,252
"AA","RDC",-0.10632029461146,252
"AA","RF",-0.0829909016081927,252
"AA","RHI",0.306834364046889,252
"AA","RHT",0.298683335359875,252
"AA","RL",0.598499206074034,252
"AA","ROK",-0.339494435186823,252
"AA","ROP",0.22474434690587,252
"AA","ROST",0.00478946906242835,252
"AA","RRC",-0.247416158782813,252
"AA","RRD",-0.068073098533741,252
"AA","RSG",0.447938284685971,252
"AA","RTN",0.0707272069340163,252
"AA","S",-0.462357390429188,252
"AA","SAI",-0.517608236211791,252
"AA","SBUX",0.0605938351544177,252
"AA","SCG",0.218915842934378,252
"AA","SCHW",0.316541668655086,252
"AA","SE",0.185807810545878,252
"AA","SEE",0.0659765095320051,252
"AA","SHW",0.122040671860622,252
"AA","SIAL",0.292220623796275,252
"AA","SJM",0.0164307759717329,252
"AA","SLB",0.131573906241184,252
"AA","SLM",0.251766842548346,252
"AA","SNA",0.251992991602202,252
"AA","SNDK",0.453035222526109,252
"AA","SNI",0.488874603300341,252
"AA","SO",0.337319075735635,252
"AA","SPG",0.215149245040075,252
"AA","SPLS",0.0215030989205338,252
"AA","SRCL",0.14486180941851,252
"AA","SRE",0.444433595415157,252
"AA","STI",-0.0538052307171053,252
"AA","STJ",0.164400176982567,252
"AA","STT",0.548803929263707,252
"AA","STX",0.687998419092103,252
"AA","STZ",0.0351044358830645,252
"AA","SWK",0.376177094954486,252
"AA","SWN",-0.225782393343879,252
"AA","SWY",0.622546837069314,252
"AA","SYK",0.196422391303353,252
"AA","SYMC",0.672522572801507,252
"AA","SYY",0.404883368748949,252
"AA","T",0.271488800935772,252
"AA","TAP",0.61761350468932,252
"AA","TDC",0.0366791450407641,252
"AA","TE",0.290002124680608,252
"AA","TEG",0.455675155564042,252
"AA","TEL",0.0131800767469468,252
"AA","TER",0.333232580207482,252
"AA","TGT",0.0459190235595881,252
"AA","THC",0.483063636026694,252
"AA","TIE",-0.266241298575629,252
"AA","TIF",0.609766242153771,252
"AA","TJX",0.0380317478716627,252
"AA","TMK",0.00167402414622689,252
"AA","TMO",0.131535897956013,252
"AA","TRIP",-0.0387695456664451,252
"AA","TROW",0.0189466443400046,252
"AA","TRV",0.196321180032422,252
"AA","TSN",-0.095613792811919,252
"AA","TSO",0.167111505493655,252
"AA","TSS",0.0128949171069695,252
"AA","TWC",0.25646640745015,252
"AA","TWX",0.50824029437522,252
"AA","TXN",0.106457558406141,252
"AA","TXT",-0.0444959170603045,252
"AA","TYC",0.328784034143128,252
"AA","UNH",0.108380268625987,252
"AA","UNM",0.30608804941376,252
"AA","UNP",0.481586886783754,252
"AA","UPS",0.328402231685492,252
"AA","URBN",-0.362398931682858,252
"AA","USB",0.23119569849257,252
"AA","UTX",-0.453641540787702,252
"AA","V",0.170724140247009,252
"AA","VAR",0.0827284583763416,252
"AA","VFC",0.205801419729141,252
"AA","VIAB",-0.182731927521371,252
"AA","VLO",-0.499099500143701,252
"AA","VMC",-0.210038804529615,252
"AA","VNO",0.114413939712149,252
"AA","VRSN",0.239799629141548,252
"AA","VTR",0.104993282570019,252
"AA","VZ",0.465929422574605,252
"AA","WAG",-0.095195795704922,252
"AA","WAT",-0.0475833396781442,252
"AA","WDC",0.578891906155848,252
"AA","WEC",0.0606286523066965,252
"AA","WFC",0.271355027009251,252
"AA","WFM",-0.211313002581995,252
"AA","WHR",0.0980688858300471,252
"AA","WIN",0.657166016137859,252
"AA","WLP",0.841474022875342,252
"AA","WM",0.18324258697539,252
"AA","WMB",0.603580597952598,252
"AA","WMT",0.12753792736126,252
"AA","WPI",0.492038491636572,252
"AA","WPX",0.084845030321086,252
"AA","WU",0.173962899626851,252
"AA","WY",0.540702681193188,252
"AA","WYN",0.215584845613323,252
"AA","WYNN",-0.00805273983905559,252
"AA","X",0.581097050604103,252
"AA","XEL",0.213856700422046,252
"AA","XL",0.238214581209048,252
"AA","XLNX",-0.371770387982992,252
"AA","XOM",0.103495839174495,252
"AA","XRAY",0.29254107277664,252
"AA","XRX",0.722262249935596,252
"AA","XYL",0.191470662320232,252
"AA","YHOO",0.419617036409285,252
"AA","YUM",-0.373795963771755,252
"AA","ZION",-0.0611621473977737,252
"AA","ZMH",0.139421709423058,252
"AAPL","ABC",0.954694036271686,252
"AAPL","ABT",0.963507860940906,252
"AAPL","ACE",0.902292471728651,252
"AAPL","ACN",0.838304085199672,252
"AAPL","ADBE",0.809942433572371,252
"AAPL","ADI",0.584288701505607,252
"AAPL","ADM",0.556065058303428,252
"AAPL","ADP",0.946964137611339,252
"AAPL","ADSK",0.87413727692446,252
"AAPL","ADT",0.823191060142477,252
"AAPL","AEE",0.649548698198725,252
"AAPL","AEP",0.739571374657974,252
"AAPL","AES",-0.685989031695518,252
"AAPL","AET",0.908386288281319,252
"AAPL","AFL",0.108505537141244,252
"AAPL","AGN",-0.0267585736239591,252
"AAPL","AIG",0.416380038759498,252
"AAPL","AIV",0.910472570591978,252
"AAPL","AIZ",-0.249892822671318,252
"AAPL","AKAM",0.85337688408153,252
"AAPL","ALL",0.932007110843003,252
"AAPL","ALTR",0.601737411120049,252
"AAPL","ALXN",0.799516213989961,252
"AAPL","AMAT",0.822347723381854,252
"AAPL","AMD",-0.71761143698417,252
"AAPL","AMGN",0.88819550191559,252
"AAPL","AMP",0.927318937095391,252
"AAPL","AMT",0.797010523500273,252
"AAPL","AMZN",0.538799580048406,252
"AAPL","AN",0.663065515124214,252
"AAPL","ANF",-0.792269094066664,252
"AAPL","AON",0.819702231254826,252
"AAPL","APA",-0.70303875922354,252
"AAPL","APC",-0.667529391697981,252
"AAPL","APD",0.953512756631917,252
"AAPL","APH",0.914816557014613,252
"AAPL","APOL",-0.15928582889047,252
"AAPL","ARG",0.784291904919389,252
"AAPL","ATI",-0.697388587518491,252
"AAPL","AVB",0.901723751819136,252
"AAPL","AVP",-0.877323336308095,252
"AAPL","AVY",0.536445597525827,252
"AAPL","AXP",-0.402488690279319,252
"AAPL","AZO",0.841036755944012,252
"AAPL","BA",0.723364063592464,252
"AAPL","BAC",0.401098578740422,252
"AAPL","BAX",-0.458634456677985,252
"AAPL","BBBY",0.82460243921298,252
"AAPL","BBT",0.24635108815076,252
"AAPL","BBY",0.939949924504965,252
"AAPL","BCR",0.876275515344307,252
"AAPL","BDX",0.889258518671088,252
"AAPL","BEAM",0.816123950858908,252
"AAPL","BEN",0.037182859587093,252
"AAPL","BF.B",0.158222258260551,252
"AAPL","BHI",-0.504477725164462,252
"AAPL","BIG",0.72260386113775,252
"AAPL","BIIB",0.832606463944308,252
"AAPL","BK",0.797002903387045,252
"AAPL","BLK",0.945504459416472,252
"AAPL","BLL",0.93443137192244,252
"AAPL","BMC",0.292655219505847,252
"AAPL","BMS",0.72444573039793,252
"AAPL","BMY",0.872334170314043,252
"AAPL","BRCM",0.924115100551752,252
"AAPL","BRK.B",0.88868782782496,252
"AAPL","BSX",0.679407327679454,252
"AAPL","BTU",-0.886088109632719,252
"AAPL","BWA",-0.324412298702188,252
"AAPL","BXP",0.853595508676579,252
"AAPL","C",0.670043782167776,252
"AAPL","CA",0.68592162672933,252
"AAPL","CAG",0.813953266946685,252
"AAPL","CAH",0.953429526638635,252
"AAPL","CAM",-0.723301882634679,252
"AAPL","CAT",-0.727565095391318,252
"AAPL","CB",0.823735014601489,252
"AAPL","CBG",0.864620299726696,252
"AAPL","CBS",-0.0749984588880664,252
"AAPL","CCE",-0.37091687388156,252
"AAPL","CCI",0.868951137213796,252
"AAPL","CCL",0.787373776085949,252
"AAPL","CELG",0.946036133465728,252
"AAPL","CERN",0.938284192169165,252
"AAPL","CF",0.85020818922826,252
"AAPL","CFN",0.89663253164222,252
"AAPL","CHK",-0.786700748882099,252
"AAPL","CHRW",0.917117866955555,252
"AAPL","CI",0.93409119801236,252
"AAPL","CINF",0.852910487276686,252
"AAPL","CL",0.671392574419354,252
"AAPL","CLF",-0.884318379523286,252
"AAPL","CLX",0.897336102523188,252
"AAPL","CMA",-0.437083237815393,252
"AAPL","CMCSA",0.894508107917133,252
"AAPL","CME",0.940556384637236,252
"AAPL","CMG",0.730301886890916,252
"AAPL","CMI",-0.279139216534656,252
"AAPL","CMS",0.835763646443938,252
"AAPL","CNP",-0.564010798031703,252
"AAPL","CNX",-0.766489523842398,252
"AAPL","COF",0.370954529544007,252
"AAPL","COG",-0.792114248839799,252
"AAPL","COH",-0.14948222417133,252
"AAPL","COL",0.834511948559378,252
"AAPL","COP",-0.587098853074329,252
"AAPL","COST",0.952948660067877,252
"AAPL","COV",0.894288646218055,252
"AAPL","CPB",0.51662313441434,252
"AAPL","CRM",0.787564558583068,252
"AAPL","CSC",0.65353087664857,252
"AAPL","CSCO",0.897979134686956,252
"AAPL","CSX",0.857679156839909,252
"AAPL","CTAS",0.952161234216325,252
"AAPL","CTL",0.466615921322587,252
"AAPL","CTSH",0.756117425413702,252
"AAPL","CTXS",0.175078759916892,252
"AAPL","CVC",0.732855254220465,252
"AAPL","CVH",0.881351297371016,252
"AAPL","CVS",0.930924492331854,252
"AAPL","CVX",-0.661530591297661,252
"AAPL","D",0.597781209353285,252
"AAPL","DD",0.826365808549796,252
"AAPL","DE",0.00640994268449601,252
"AAPL","DF",0.254158268938522,252
"AAPL","DFS",0.282711602306778,252
"AAPL","DG",0.903717537277702,252
"AAPL","DGX",0.885704582219715,252
"AAPL","DHI",0.738954852656823,252
"AAPL","DHR",0.854366529766156,252
"AAPL","DIS",0.938124085012364,252
"AAPL","DISCA",-0.715099629067675,252
"AAPL","DLTR",0.922330029157957,252
"AAPL","DNB",0.944814729405496,252
"AAPL","DNR",-0.833738963745126,252
"AAPL","DO",-0.858110751246526,252
"AAPL","DOV",-0.705205021216094,252
"AAPL","DOW",-0.200333303209335,252
"AAPL","DPS",0.957234996396623,252
"AAPL","DRI",0.845940842953952,252
"AAPL","DTE",0.690394364020849,252
"AAPL","DTV",0.658440321542293,252
"AAPL","DUK",0.705040386021866,252
"AAPL","DVA",0.830797414745488,252
"AAPL","DVN",-0.607087850670959,252
"AAPL","EA",0.937075475008117,252
"AAPL","EBAY",0.668892210302625,252
"AAPL","ECL",0.40012275754891,252
"AAPL","ED",0.753266890528046,252
"AAPL","EFX",0.936018384469618,252
"AAPL","EIX",0.812367463561289,252
"AAPL","EL",0.702055446410147,252
"AAPL","EMC",0.365723410990671,252
"AAPL","EMN",-0.700706243790607,252
"AAPL","EMR",-0.770767564252149,252
"AAPL","EOG",-0.590919762778279,252
"AAPL","EQR",0.915319541918199,252
"AAPL","EQT",-0.788751472362054,252
"AAPL","ESRX",0.835350506914729,252
"AAPL","ESV",-0.851076456043922,252
"AAPL","ETFC",0.826146276416759,252
"AAPL","ETN",-0.309159946412528,252
"AAPL","ETR",0.651504344664875,252
"AAPL","EW",0.935779962117223,252
"AAPL","EXC",0.123163957212665,252
"AAPL","EXPD",0.658471628647898,252
"AAPL","EXPE",0.870856467863581,252
"AAPL","F",-0.0435561052191759,252
"AAPL","FAST",-0.719168530358049,252
"AAPL","FCX",-0.793294041826042,252
"AAPL","FDO",0.786700325347633,252
"AAPL","FDX",0.910606561717949,252
"AAPL","FE",0.65582876566394,252
"AAPL","FFIV",0.529611814220027,252
"AAPL","FHN",0.905172817698737,252
"AAPL","FII",0.881788616069211,252
"AAPL","FIS",0.937185784854772,252
"AAPL","FISV",0.966430345139508,252
"AAPL","FITB",-0.584126877177996,252
"AAPL","FLIR",-0.566866338692755,252
"AAPL","FLR",-0.826166692347558,252
"AAPL","FLS",-0.805635080958715,252
"AAPL","FMC",-0.710366631574894,252
"AAPL","FOSL",-0.593711963657073,252
"AAPL","FRX",0.821779544165084,252
"AAPL","FSLR",-0.575685092424443,252
"AAPL","FTI",-0.746048686877887,252
"AAPL","FTR",0.922343893469692,252
"AAPL","GAS",0.0455579217690277,252
"AAPL","GCI",0.802287888010507,252
"AAPL","GD",0.894848124976748,252
"AAPL","GE",-0.163390733888719,252
"AAPL","GILD",0.73499360937667,252
"AAPL","GIS",0.403426736550931,252
"AAPL","GLW",0.605726490670974,252
"AAPL","GME",-0.143828532587735,252
"AAPL","GNW",-0.89173476714199,252
"AAPL","GOOG",-0.12135094989191,252
"AAPL","GPC",0.738985500762825,252
"AAPL","GPS",0.265191733433445,252
"AAPL","GS",0.871865994980471,252
"AAPL","GT",0.144702626291855,252
"AAPL","GWW",-0.438362662484581,252
"AAPL","HAL",-0.738173473664067,252
"AAPL","HAR",0.633036774360494,252
"AAPL","HAS",0.775106799369124,252
"AAPL","HBAN",0.881738508719363,252
"AAPL","HCBK",0.242726644959708,252
"AAPL","HCN",0.860885719014569,252
"AAPL","HCP",0.625198447021237,252
"AAPL","HD",0.949675887479531,252
"AAPL","HES",-0.640731530642499,252
"AAPL","HIG",0.909201353874007,252
"AAPL","HOG",-0.40175677933529,252
"AAPL","HON",0.870808403901114,252
"AAPL","HOT",0.350942299500412,252
"AAPL","HP",-0.827252507826658,252
"AAPL","HPQ",0.499761524729405,252
"AAPL","HRB",0.748214626449374,252
"AAPL","HRL",0.898486431761805,252
"AAPL","HRS",0.229941013785354,252
"AAPL","HSP",0.889042751533947,252
"AAPL","HST",0.424716223206196,252
"AAPL","HSY",0.542141015083376,252
"AAPL","HUM",0.912096390722746,252
"AAPL","IBM",-0.784047682832491,252
"AAPL","ICE",0.8521685193918,252
"AAPL","IFF",0.781557655418513,252
"AAPL","IGT",0.805609309176234,252
"AAPL","INTC",0.668862308232318,252
"AAPL","INTU",0.948492597337907,252
"AAPL","IP",0.942896230945495,252
"AAPL","IPG",0.875280236335954,252
"AAPL","IR",0.831551361814936,252
"AAPL","IRM",0.899981579455908,252
"AAPL","ISRG",0.751914137135965,252
"AAPL","ITW",0.906230548930527,252
"AAPL","IVZ",0.775183809698311,252
"AAPL","JBL",0.829394141637659,252
"AAPL","JCI",0.437756787384611,252
"AAPL","JCP",-0.35231051256368,252
"AAPL","JDSU",0.528680417229034,252
"AAPL","JEC",-0.846773237330195,252
"AAPL","JNJ",0.452933872836285,252
"AAPL","JNPR",-0.358770978206044,252
"AAPL","JOY",-0.816661011662441,252
"AAPL","JPM",0.727258343133467,252
"AAPL","JWN",0.949548437695068,252
"AAPL","K",0.0471787405883028,252
"AAPL","KEY",0.274204278469653,252
"AAPL","KIM",0.85188145724873,252
"AAPL","KLAC",0.738377837768472,252
"AAPL","KMB",0.592594898668031,252
"AAPL","KMI",0.907399896337192,252
"AAPL","KMX",0.891532966303129,252
"AAPL","KO",0.584043235980138,252
"AAPL","KR",0.932439516805864,252
"AAPL","KRFT",0.628093090918618,252
"AAPL","KSS",0.809115854319817,252
"AAPL","L",-0.624592047209687,252
"AAPL","LEG",0.920434173544673,252
"AAPL","LEN",0.867521574465727,252
"AAPL","LH",0.77668805339189,252
"AAPL","LLL",0.653938380902501,252
"AAPL","LLTC",0.307130537322967,252
"AAPL","LLY",0.917432123042998,252
"AAPL","LM",0.935094089203266,252
"AAPL","LMT",0.945747736772346,252
"AAPL","LNC",0.866817141261721,252
"AAPL","LO",0.918555454461203,252
"AAPL","LOW",0.928136923577943,252
"AAPL","LRCX",0.892535770749323,252
"AAPL","LSI",-0.887237547600976,252
"AAPL","LUK",-0.658040784618439,252
"AAPL","LUV",0.948765281713145,252
"AAPL","LYB",-0.37373046967164,252
"AAPL","M",0.802819087176355,252
"AAPL","MA",0.890827027960458,252
"AAPL","MAR",0.962714228836635,252
"AAPL","MAS",0.884067953205372,252
"AAPL","MAT",-0.888225846397705,252
"AAPL","MCD",-0.192992365860585,252
"AAPL","MCHP",0.257412567667224,252
"AAPL","MCK",0.970977114637652,252
"AAPL","MCO",0.89150030259276,252
"AAPL","MDLZ",0.194565144097592,252
"AAPL","MDT",0.944214351266063,252
"AAPL","MET",0.0541019464587809,252
"AAPL","MJN",0.918972053476272,252
"AAPL","MKC",0.647335668201321,252
"AAPL","MMC",0.917736503805282,252
"AAPL","MMM",0.919022251223479,252
"AAPL","MNST",0.92959540584701,252
"AAPL","MO",0.941200292634179,252
"AAPL","MON",0.418989730983732,252
"AAPL","MOS",0.109948881358791,252
"AAPL","MPC",0.644545812651644,252
"AAPL","MRK",0.535845947765083,252
"AAPL","MRO",-0.705253687737215,252
"AAPL","MS",0.860802259245317,252
"AAPL","MSFT",0.521162330756558,252
"AAPL","MSI",0.37886163386189,252
"AAPL","MTB",0.411618032524114,252
"AAPL","MU",0.380663927092702,252
"AAPL","MUR",-0.767604807520707,252
"AAPL","MWV",0.89470017033857,252
"AAPL","MYL",0.788929680509912,252
"AAPL","NBL",-0.822404868036963,252
"AAPL","NBR",-0.792860855253317,252
"AAPL","NDAQ",0.948771607631824,252
"AAPL","NE",-0.787438024574493,252
"AAPL","NEE",0.740876150936845,252
"AAPL","NEM",-0.317695590639164,252
"AAPL","NFLX",0.249605550479806,252
"AAPL","NFX",-0.367995488048214,252
"AAPL","NI",0.912688799643147,252
"AAPL","NKE",0.905879020173675,252
"AAPL","NOC",0.921671058386606,252
"AAPL","NOV",-0.691477107796511,252
"AAPL","NRG",-0.768593036274113,252
"AAPL","NSC",0.759319782370708,252
"AAPL","NTAP",0.412802495165779,252
"AAPL","NTRS",0.827926586771841,252
"AAPL","NU",0.748249020907049,252
"AAPL","NUE",-0.287587833637627,252
"AAPL","NVDA",0.8366149079604,252
"AAPL","NWL",0.948369262254364,252
"AAPL","NWSA",-0.404912063350534,252
"AAPL","OI",-0.805832291024028,252
"AAPL","OKE",-0.685470167405167,252
"AAPL","OMC",0.854449432249552,252
"AAPL","ORCL",0.58190809566557,252
"AAPL","ORLY",0.920757311647443,252
"AAPL","OXY",-0.735948730428565,252
"AAPL","PAYX",0.938703582459832,252
"AAPL","PBCT",0.751011755270133,252
"AAPL","PBI",-0.636830456381567,252
"AAPL","PCAR",0.295296944359959,252
"AAPL","PCG",0.811444623015376,252
"AAPL","PCL",0.316651564332412,252
"AAPL","PCLN",-0.312837715118297,252
"AAPL","PCP",-0.776981466556857,252
"AAPL","PCS",-0.77741226186024,252
"AAPL","PDCO",0.826897525524734,252
"AAPL","PEG",0.67112956523288,252
"AAPL","PEP",0.93145468445426,252
"AAPL","PETM",0.804372706613525,252
"AAPL","PFE",0.782137483360922,252
"AAPL","PFG",0.638498580496922,252
"AAPL","PG",0.664455524175218,252
"AAPL","PGR",0.875695618841558,252
"AAPL","PH",0.160494827963338,252
"AAPL","PHM",0.776877285392889,252
"AAPL","PKI",0.347008177690016,252
"AAPL","PLD",0.637396471992827,252
"AAPL","PLL",0.809524948260424,252
"AAPL","PM",-0.124546850084974,252
"AAPL","PNC",0.767082622306421,252
"AAPL","PNR",-0.72611448887489,252
"AAPL","PNW",0.78117534210805,252
"AAPL","POM",0.597580052963027,252
"AAPL","PPG",0.822352490387543,252
"AAPL","PPL",0.582558653522078,252
